48_Symme_flat_confi_optim
5.000
11
0
Type of measurement (0=app. resistivity,1=resistance)
0
4092
1
0
4      0.000,     0.000      20.000,     0.000      90.000,     0.000     110.000,     0.000   334.2937
4      0.000,     0.000      20.000,     0.000      85.000,     0.000     105.000,     0.000   328.7656
4      0.000,     0.000      20.000,     0.000      80.000,     0.000     100.000,     0.000   301.9979
4      0.000,     0.000      20.000,     0.000      75.000,     0.000      95.000,     0.000   287.1416
4      0.000,     0.000      20.000,     0.000      70.000,     0.000      90.000,     0.000   282.0815
4      0.000,     0.000      20.000,     0.000      65.000,     0.000      85.000,     0.000   278.9422
4      0.000,     0.000      20.000,     0.000      60.000,     0.000      80.000,     0.000   264.1248
4      0.000,     0.000      20.000,     0.000      55.000,     0.000      75.000,     0.000   227.5720
4      0.000,     0.000      20.000,     0.000      50.000,     0.000      70.000,     0.000   212.1708
4      0.000,     0.000      20.000,     0.000      45.000,     0.000      65.000,     0.000   185.6915
4      0.000,     0.000      25.000,     0.000     125.000,     0.000     150.000,     0.000   428.2749
4      0.000,     0.000      25.000,     0.000     120.000,     0.000     145.000,     0.000   428.6517
4      0.000,     0.000      25.000,     0.000     130.000,     0.000     155.000,     0.000   435.8178
4      0.000,     0.000      25.000,     0.000      10.000,     0.000      15.000,     0.000   136.4497
4      0.000,     0.000      25.000,     0.000     155.000,     0.000     180.000,     0.000   494.6423
4      0.000,     0.000      25.000,     0.000     160.000,     0.000     185.000,     0.000   586.0230
4      0.000,     0.000      25.000,     0.000     150.000,     0.000     175.000,     0.000   480.6898
4      0.000,     0.000      25.000,     0.000     145.000,     0.000     170.000,     0.000   484.5430
4      0.000,     0.000      25.000,     0.000     140.000,     0.000     165.000,     0.000   512.1999
4      0.000,     0.000      25.000,     0.000     135.000,     0.000     160.000,     0.000   453.7194
4      0.000,     0.000      25.000,     0.000     115.000,     0.000     140.000,     0.000   408.8413
4      0.000,     0.000      25.000,     0.000     110.000,     0.000     135.000,     0.000   376.8203
4      0.000,     0.000      25.000,     0.000       5.000,     0.000      20.000,     0.000   116.9404
4      0.000,     0.000      25.000,     0.000     105.000,     0.000     130.000,     0.000   402.6000
4      0.000,     0.000      25.000,     0.000     100.000,     0.000     125.000,     0.000   367.6155
4      0.000,     0.000      25.000,     0.000      95.000,     0.000     120.000,     0.000   355.0134
4      0.000,     0.000      25.000,     0.000      90.000,     0.000     115.000,     0.000   354.6722
4      0.000,     0.000      25.000,     0.000      85.000,     0.000     110.000,     0.000   308.8858
4      0.000,     0.000      25.000,     0.000      80.000,     0.000     105.000,     0.000   331.5660
4      0.000,     0.000      25.000,     0.000      75.000,     0.000     100.000,     0.000   303.8520
4      0.000,     0.000      25.000,     0.000      70.000,     0.000      95.000,     0.000   268.7675
4      0.000,     0.000      25.000,     0.000      65.000,     0.000      90.000,     0.000   253.0839
4      0.000,     0.000      30.000,     0.000     170.000,     0.000     200.000,     0.000   497.1691
4      0.000,     0.000      30.000,     0.000     165.000,     0.000     195.000,     0.000   483.6582
4      0.000,     0.000      30.000,     0.000     175.000,     0.000     205.000,     0.000   479.2105
4      0.000,     0.000      30.000,     0.000      10.000,     0.000      20.000,     0.000   144.6938
4      0.000,     0.000      30.000,     0.000     180.000,     0.000     210.000,     0.000   555.4554
4      0.000,     0.000      30.000,     0.000     160.000,     0.000     190.000,     0.000   513.3077
4      0.000,     0.000      30.000,     0.000     155.000,     0.000     185.000,     0.000   478.1897
4      0.000,     0.000      30.000,     0.000     150.000,     0.000     180.000,     0.000   508.6181
